time,u_std_stable_spiral,v_std_stable_spiral,u_std_turbulent_spiral,v_std_turbulent_spiral
104.1,0.6705547087332203,0.6706549701924186,0.6718589424881674,0.639070040668491
104.2,0.6705463061375119,0.6706640970461184,0.6731976638303641,0.637736872638005
104.3,0.6705398358139953,0.6706712910239992,0.6743365022883265,0.63659466605112
104.4,0.6705355300221836,0.670676319540523,0.6752651844835016,0.6356558440010546
104.5,0.6705335501853334,0.670679021754752,0.6759772553088997,0.634928916045494
104.6,0.6705339804241846,0.6706793132055419,0.6764698203609464,0.6344186470281076
104.7,0.6705368253496615,0.6706771896309414,0.6767432157937786,0.6341263227375638
104.8,0.6705420090000797,0.6706727266424438,0.6768006497465704,0.634050066491719
104.9,0.6705493777021473,0.6706660779948035,0.676647855349417,0.6341851641017676
105.0,0.670558704555052,0.6706574702884213,0.6762927859536719,0.6345243644011225
105.1,0.6705696970317795,0.670647195909216,0.6757453708515532,0.6350581355925349
105.2,0.6705820064274515,0.6706356034093114,0.6750173367508355,0.6357748709722334
105.3,0.670595239232058,0.6706230860274873,0.6741220889429749,0.6366610488651143
105.4,0.6706089703133705,0.6706100689833513,0.6730746377250605,0.6377013596148745
105.5,0.6706227565749244,0.6705969950626671,0.6718915505658433,0.6388788169782719
105.6,0.6706361521590274,0.670584310488984,0.670590908392443,0.6401748726241377
105.7,0.6706487225831405,0.6705724494424813,0.6691922445264805,0.6415695512317015
105.8,0.6706600599860322,0.6705618203833991,0.6677164468219495,0.6430416206099695
105.9,0.6706697958583838,0.6705527915196614,0.6661856071815523,0.6445688068507583
106.0,0.6706776143466743,0.6705456794152778,0.6646228079528378,0.64612805937793
106.1,0.6706832618700073,0.6705407373089153,0.6630518409972974,0.6476958653938283
106.2,0.6706865567430451,0.6705381475504457,0.661496861601235,0.6492486083577864
106.3,0.6706873943780814,0.6705380143125668,0.6599819847315955,0.6507629611680328
106.4,0.6706857519583744,0.6705403608960061,0.6585308354327347,0.6522163019140836
106.5,0.6706816885010819,0.6705451278065396,0.6571660684888988,0.6535871383008226
106.6,0.6706753439603749,0.6705521753346763,0.6559088751492975,0.6548555260617497
106.7,0.6706669340899524,0.6705612872570548,0.6547784964842368,0.656003466696556
106.8,0.670656744089151,0.6705721784051065,0.6537917638759334,0.6570152706006548
106.9,0.6706451188844018,0.6705845035041635,0.6529626870020335,0.6578778728860577
107.0,0.6706324521463121,0.6705978687800168,0.6523021083599794,0.6585810908829431
107.1,0.670619173222193,0.6706118447735835,0.6518174405947896,0.6591178142950779
107.2,0.6706057329563914,0.6706259804854117,0.6515124991290848,0.6594841211808903
107.3,0.6705925889675614,0.6706398184857871,0.6513874384613713,0.6596793151201517
107.4,0.670580190122221,0.6706529097422788,0.651438796632931,0.659705881129558
107.5,0.6705689620943565,0.6706648290492074,0.6516596485043236,0.6595693601167824
107.6,0.6705592925216995,0.6706751885746772,0.6520398644701445,0.6592781441080298
107.7,0.6705515187723872,0.670683651593868,0.6525664669753407,0.6588431970911173
107.8,0.6705459157285681,0.6706899429440482,0.653224073088352,0.6582777090740813
107.9,0.6705426874155869,0.6706938592699309,0.6539954076136171,0.6575966938955798
108.0,0.6705419590178643,0.6706952749691563,0.6548618674095866,0.6568165444778764
108.1,0.6705437735263539,0.6706941476087316,0.6558041134002467,0.6559545626897125
108.2,0.6705480890463406,0.670690518534499,0.6568026622492438,0.6550284844887568
108.3,0.6705547809530499,0.670684512736936,0.6578384457774475,0.6540560238012922
108.4,0.6705636448607057,0.6706763339991726,0.658893304846839,0.6530544595681609
108.5,0.6705744040511895,0.670666259217493,0.6599503875463163,0.6520402882944992
108.6,0.6705867177181924,0.6706546286712498,0.6609944300361753,0.6510289586815401
108.7,0.6706001927404028,0.670641835538321,0.6620119112241785,0.6500346961007865
108.8,0.6706143961112703,0.6706283125114773,0.6629910865033953,0.6490704145350029
108.9,0.6706288695472695,0.6706145178841801,0.6639219177684632,0.6481477044273035
109.0,0.6706431444619352,0.670600920232901,0.66479592485519,0.6472768785072566
